Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item
ORD00718,James Edwards,Female,27,Mobile,Mumbai,Books,Evening,UPI,2024-12-08,Sunday,15686.75,3692.62,Yes
ORD00719,Miranda Terrell,Male,31,Mobile,Chennai,Clothing,Afternoon,Cash on Delivery,2023-11-29,Wednesday,12461.85,5285.54,Yes
ORD00720,Ariel Wolfe,Female,47,Mobile,Delhi,Clothing,Morning,Net Banking,2023-09-27,Wednesday,7290.09,2631.52,Yes
ORD00721,Joel Massey,Female,56,Tablet,Pune,Footwear,Afternoon,UPI,2023-07-25,Tuesday,1060.81,441.89,Yes
ORD00722,Jason Walker,Male,27,Tablet,Mumbai,Footwear,Afternoon,Debit Card,2024-10-21,Monday,3039.26,259.47,Yes
ORD00723,Jesse Malone,Male,19,Laptop,Pune,Home Decor,Morning,Debit Card,2023-09-15,Friday,2602.44,1058.87,Yes
ORD00724,Bonnie Perez,Female,25,Laptop,Delhi,Electronics,Evening,Credit Card,2023-08-26,Saturday,15213.73,6116.94,Yes
ORD00725,Sarah Preston,Male,29,Tablet,Bangalore,Electronics,Morning,Debit Card,2024-10-02,Wednesday,16994.3,8052.41,No
ORD00726,Kristie Wilson,Female,28,Tablet,Pune,Accessories,Afternoon,Cash on Delivery,2024-04-19,Friday,11619.59,1099.18,Yes
ORD00727,Crystal Gonzalez,Male,30,Laptop,Mumbai,Books,Morning,Credit Card,2024-10-21,Monday,18522.53,8598.43,No
ORD00728,Tina Arnold,Female,55,Mobile,Hyderabad,Accessories,Morning,Debit Card,2024-01-18,Thursday,16777.47,8247.56,No
ORD00729,Nathan Reynolds,Male,50,Mobile,Hyderabad,Electronics,Evening,Credit Card,2023-11-22,Wednesday,9585.08,2720.99,No
ORD00730,Becky Parker,Female,36,Tablet,Kolkata,Electronics,Morning,UPI,2025-06-05,Thursday,10127.4,2259.94,No
ORD00731,Mr. Melvin Mathis DVM,Female,46,Mobile,Chennai,Home Decor,Evening,Net Banking,2023-10-28,Saturday,4181.31,340.04,No
ORD00732,Samantha Baker,Female,29,Mobile,Kolkata,Home Decor,Morning,Net Banking,2024-09-19,Thursday,9042.14,3131.72,Yes
ORD00733,Courtney Mccarthy,Male,27,Laptop,Hyderabad,Accessories,Morning,Debit Card,2025-04-26,Saturday,1761.85,861.27,No
ORD00734,Ashley Paul,Male,56,Laptop,Delhi,Clothing,Night,Net Banking,2025-03-24,Monday,5931.11,2200.87,No
ORD00735,Allen Dougherty,Female,40,Laptop,Kolkata,Books,Night,Net Banking,2024-11-18,Monday,10472.58,1218.15,No
ORD00736,Sylvia Johnson,Male,25,Laptop,Hyderabad,Home Decor,Afternoon,Debit Card,2024-10-01,Tuesday,1079.61,412.42,Yes
ORD00737,Nicole Jones,Female,19,Mobile,Hyderabad,Books,Evening,Debit Card,2024-08-24,Saturday,6403.68,2116.13,Yes
ORD00738,Hailey Miller,Female,47,Mobile,Bangalore,Accessories,Night,Net Banking,2024-07-22,Monday,10343.5,3041.99,Yes
ORD00739,Dana Conway,Male,45,Mobile,Hyderabad,Home Decor,Evening,Net Banking,2025-02-17,Monday,9129.84,604.32,Yes
ORD00740,Michelle Mcguire,Female,28,Laptop,Hyderabad,Clothing,Evening,Net Banking,2024-09-25,Wednesday,10005.37,992.75,No
ORD00741,Kirk Wilson,Female,48,Tablet,Pune,Clothing,Morning,Net Banking,2025-06-25,Wednesday,5636.12,1780.85,No
ORD00742,Kim Carrillo,Female,36,Laptop,Delhi,Electronics,Morning,Debit Card,2024-04-01,Monday,16820.22,3481.69,Yes
ORD00743,Nathan Shaw,Female,42,Mobile,Hyderabad,Footwear,Evening,Net Banking,2024-08-07,Wednesday,7349.75,2554.46,Yes
ORD00744,Destiny King,Male,59,Laptop,Chennai,Electronics,Morning,UPI,2024-04-16,Tuesday,2732.19,345.35,No
ORD00745,Haley Parks,Male,47,Tablet,Pune,Home Decor,Night,UPI,2024-05-07,Tuesday,897.84,234.66,Yes
ORD00746,Marilyn Smith,Female,42,Tablet,Hyderabad,Footwear,Morning,Net Banking,2025-06-23,Monday,2451.11,867.2,No
ORD00747,Jill Cooke,Female,50,Tablet,Bangalore,Clothing,Evening,UPI,2023-10-02,Monday,19403.84,2731.89,Yes
ORD00748,Mrs. Susan Costa,Male,36,Laptop,Delhi,Footwear,Night,Debit Card,2024-02-12,Monday,12679.16,6099.61,Yes
ORD00749,Robin Preston,Female,35,Mobile,Chennai,Books,Night,Net Banking,2023-10-07,Saturday,4589.91,1872.88,No
ORD00750,Gregory Wright,Female,45,Tablet,Chennai,Footwear,Afternoon,Net Banking,2025-03-11,Tuesday,8344.87,2764.1,No
ORD00751,Amanda Carlson,Male,19,Tablet,Kolkata,Books,Afternoon,Cash on Delivery,2024-05-11,Saturday,10234.47,3555.07,No
ORD00752,Donald Proctor,Female,58,Tablet,Pune,Books,Night,Cash on Delivery,2024-10-06,Sunday,14668.99,1128.73,Yes
ORD00753,Jamie Kennedy,Female,47,Mobile,Mumbai,Clothing,Evening,Net Banking,2024-06-23,Sunday,8500.08,3715.25,Yes
ORD00754,Jacqueline Morgan,Male,44,Laptop,Pune,Footwear,Afternoon,UPI,2025-04-13,Sunday,13893.67,2171.0,Yes
ORD00755,Sarah Hall,Male,27,Mobile,Delhi,Clothing,Evening,Net Banking,2023-11-20,Monday,9964.96,4943.44,No
ORD00756,Thomas Williams,Male,30,Mobile,Bangalore,Clothing,Morning,UPI,2024-08-06,Tuesday,15898.56,2782.21,Yes
ORD00757,Carly Barber,Male,49,Mobile,Delhi,Electronics,Evening,Cash on Delivery,2025-05-01,Thursday,6310.59,496.09,No
ORD00758,Willie Jones,Female,60,Tablet,Delhi,Home Decor,Afternoon,Debit Card,2023-09-30,Saturday,2682.68,1020.8,Yes
ORD00759,Michael Vazquez,Female,49,Mobile,Mumbai,Books,Morning,UPI,2025-05-01,Thursday,6921.08,2165.93,No
ORD00760,Roger King,Male,45,Mobile,Mumbai,Electronics,Afternoon,Debit Card,2023-12-07,Thursday,19413.51,4809.97,No
ORD00761,Crystal Phillips,Male,49,Tablet,Bangalore,Accessories,Morning,UPI,2024-02-03,Saturday,11142.03,2937.98,Yes
ORD00762,Michelle Robinson,Female,27,Laptop,Hyderabad,Accessories,Evening,UPI,2025-01-13,Monday,910.95,441.87,Yes
ORD00763,Wendy Adams,Male,60,Mobile,Bangalore,Books,Night,UPI,2024-03-01,Friday,12959.51,4733.82,Yes
ORD00764,Joseph Case,Male,46,Laptop,Delhi,Home Decor,Evening,UPI,2023-12-12,Tuesday,2259.88,949.64,Yes
ORD00765,Taylor Dalton,Female,31,Mobile,Hyderabad,Accessories,Evening,Net Banking,2025-07-04,Friday,15891.69,2754.29,Yes
ORD00766,Barbara Green,Female,48,Tablet,Hyderabad,Footwear,Night,Credit Card,2024-08-24,Saturday,16575.82,6038.85,Yes
ORD00767,Michaela Moreno,Female,44,Tablet,Kolkata,Books,Evening,Net Banking,2024-01-05,Friday,14056.6,5522.68,Yes
ORD00768,Melissa Roberts,Female,59,Mobile,Delhi,Home Decor,Afternoon,UPI,2023-09-01,Friday,6617.58,575.76,Yes
ORD00769,Michelle Christensen,Male,51,Tablet,Pune,Accessories,Afternoon,Cash on Delivery,2023-12-17,Sunday,13872.19,5641.67,No
ORD00770,Tammy Lewis,Female,48,Tablet,Mumbai,Footwear,Afternoon,Cash on Delivery,2025-04-04,Friday,16621.99,6811.49,Yes
ORD00771,Dylan Warren,Male,44,Laptop,Mumbai,Home Decor,Night,Cash on Delivery,2025-01-18,Saturday,4877.5,2324.86,Yes
ORD00772,David Blake,Male,47,Mobile,Bangalore,Accessories,Afternoon,Credit Card,2023-11-03,Friday,8320.18,2021.86,No
ORD00773,Mr. Gary Cohen,Male,23,Laptop,Mumbai,Books,Morning,Credit Card,2025-06-03,Tuesday,14512.38,3567.45,No
ORD00774,Mrs. Laura Harris,Female,25,Mobile,Kolkata,Clothing,Afternoon,UPI,2025-04-19,Saturday,6115.26,1665.65,Yes
ORD00775,Sara Atkinson,Female,31,Tablet,Mumbai,Footwear,Afternoon,Net Banking,2024-06-28,Friday,4017.21,1633.43,Yes
ORD00776,Garrett Hill,Female,34,Mobile,Chennai,Home Decor,Afternoon,UPI,2025-04-16,Wednesday,11866.61,4049.55,Yes
ORD00777,Evan Graham,Male,48,Mobile,Pune,Footwear,Night,Debit Card,2024-04-29,Monday,14410.05,5314.48,No
ORD00778,Andrea Mendoza,Male,24,Tablet,Delhi,Electronics,Evening,Debit Card,2024-05-03,Friday,9683.18,2028.0,Yes
ORD00779,Russell Colon,Male,34,Tablet,Chennai,Home Decor,Evening,Net Banking,2025-04-16,Wednesday,13589.61,1488.16,Yes
ORD00780,Joan Burns,Male,34,Mobile,Chennai,Home Decor,Evening,Net Banking,2024-10-08,Tuesday,3072.43,592.34,No
ORD00781,Tracy Pugh,Male,34,Mobile,Bangalore,Electronics,Afternoon,Net Banking,2025-06-05,Thursday,17497.75,7448.12,No
ORD00782,Ashley Patel,Female,36,Laptop,Chennai,Footwear,Evening,Net Banking,2025-06-29,Sunday,17907.1,3438.06,No
ORD00783,Mr. Gary Henderson,Male,53,Tablet,Kolkata,Home Decor,Morning,Debit Card,2025-01-17,Friday,3398.11,521.4,Yes
ORD00784,Tanner Wolf,Female,34,Mobile,Kolkata,Home Decor,Night,Credit Card,2024-06-24,Monday,19906.43,9301.14,Yes
ORD00785,Mark Perkins,Female,40,Tablet,Chennai,Home Decor,Night,Net Banking,2023-08-22,Tuesday,2693.57,1007.11,Yes
ORD00786,Laurie Jones,Male,40,Mobile,Mumbai,Footwear,Afternoon,Debit Card,2024-09-21,Saturday,15123.76,6354.36,Yes
ORD00787,Julie Anderson,Male,51,Tablet,Mumbai,Home Decor,Morning,Debit Card,2023-12-25,Monday,15480.94,5489.68,No
ORD00788,James Austin,Male,36,Tablet,Kolkata,Electronics,Night,UPI,2025-03-05,Wednesday,12011.6,5742.13,No
ORD00789,Diane Chaney,Male,19,Mobile,Hyderabad,Accessories,Night,Net Banking,2025-01-30,Thursday,12752.96,2183.22,Yes
ORD00790,Michael Cannon,Female,20,Tablet,Chennai,Home Decor,Evening,Cash on Delivery,2025-01-04,Saturday,3021.74,1324.96,No
ORD00791,David Johnson,Female,21,Tablet,Delhi,Books,Night,Credit Card,2024-11-04,Monday,8277.74,1076.97,No
ORD00792,John Gomez,Male,19,Mobile,Mumbai,Home Decor,Night,UPI,2024-11-10,Sunday,13119.78,6290.86,Yes
ORD00793,Sierra Cameron,Male,37,Laptop,Pune,Home Decor,Evening,Cash on Delivery,2024-12-13,Friday,3060.09,1069.45,No
ORD00794,Brandon Gonzalez,Male,49,Laptop,Hyderabad,Home Decor,Evening,Cash on Delivery,2025-01-10,Friday,12206.64,1105.92,No
ORD00795,Donald Benjamin,Female,57,Mobile,Hyderabad,Accessories,Night,Credit Card,2023-11-17,Friday,1288.54,262.59,No
ORD00796,Victoria Warner,Male,59,Tablet,Kolkata,Clothing,Night,Cash on Delivery,2024-12-20,Friday,12776.41,3655.39,No
ORD00797,Edward Parsons,Female,45,Mobile,Pune,Home Decor,Evening,Debit Card,2024-06-28,Friday,19691.63,7048.45,No
ORD00798,Tyler Richardson,Male,51,Laptop,Bangalore,Books,Morning,Cash on Delivery,2024-12-24,Tuesday,1992.38,140.05,Yes
ORD00799,Jose Robinson,Female,44,Mobile,Hyderabad,Accessories,Evening,UPI,2023-08-21,Monday,5469.77,474.76,Yes
ORD00800,Brent Young,Male,60,Laptop,Mumbai,Clothing,Night,Credit Card,2024-04-21,Sunday,2124.17,944.28,No
ORD00801,Samantha Carpenter,Female,55,Tablet,Hyderabad,Accessories,Night,Cash on Delivery,2025-06-21,Saturday,16252.76,3309.07,Yes
ORD00802,Bradley Wagner,Male,29,Mobile,Kolkata,Books,Evening,Credit Card,2024-02-12,Monday,8959.08,520.18,No
ORD00803,Mark Martin,Male,18,Mobile,Kolkata,Home Decor,Night,Net Banking,2023-12-11,Monday,17441.22,8452.22,No
ORD00804,Bianca Garrison,Female,57,Tablet,Bangalore,Accessories,Night,UPI,2023-10-05,Thursday,2208.89,244.75,Yes
ORD00805,Walter Dawson,Male,19,Tablet,Mumbai,Electronics,Afternoon,Net Banking,2024-12-26,Thursday,13148.15,4501.7,No
ORD00806,Gary Harris,Male,23,Laptop,Pune,Home Decor,Afternoon,Net Banking,2025-04-03,Thursday,8726.64,893.66,Yes
ORD00807,Kyle Kline,Female,49,Laptop,Delhi,Home Decor,Afternoon,Debit Card,2025-05-17,Saturday,6249.21,2645.0,No
ORD00808,Matthew Gutierrez,Male,39,Mobile,Delhi,Accessories,Night,Net Banking,2025-06-06,Friday,17048.02,6506.98,No
ORD00809,Megan Howard,Male,49,Laptop,Hyderabad,Books,Night,Debit Card,2024-11-21,Thursday,14428.66,4151.69,No
ORD00810,Jonathan Hines,Female,53,Mobile,Bangalore,Accessories,Night,Net Banking,2023-11-16,Thursday,2780.34,918.11,No
ORD00811,Breanna Thomas,Female,45,Mobile,Mumbai,Footwear,Afternoon,Net Banking,2023-11-15,Wednesday,7205.02,1112.79,Yes
ORD00812,Jonathan Silva,Female,56,Tablet,Kolkata,Home Decor,Afternoon,UPI,2025-01-21,Tuesday,14598.4,3294.38,No
ORD00813,Ashley Manning,Female,48,Mobile,Chennai,Clothing,Evening,Credit Card,2024-05-10,Friday,13507.6,1460.08,Yes
ORD00814,Michele Carter,Male,56,Laptop,Delhi,Home Decor,Night,UPI,2024-08-10,Saturday,5077.02,1526.02,Yes
ORD00815,Sharon Cuevas,Female,34,Laptop,Kolkata,Clothing,Afternoon,Cash on Delivery,2024-09-25,Wednesday,1123.42,88.36,No
ORD00816,Amy Williams,Male,57,Mobile,Delhi,Books,Afternoon,Net Banking,2024-12-15,Sunday,5527.53,1122.9,No
ORD00817,Luis Fisher,Male,53,Laptop,Mumbai,Accessories,Morning,Credit Card,2024-03-14,Thursday,18569.33,4587.03,No
ORD00818,Valerie Moore,Male,24,Tablet,Chennai,Electronics,Morning,Cash on Delivery,2025-01-06,Monday,2555.52,852.18,Yes
ORD00819,Kevin Mayo,Female,28,Tablet,Bangalore,Accessories,Night,Cash on Delivery,2025-01-01,Wednesday,10218.62,4513.79,Yes
ORD00820,Gilbert Brooks,Female,39,Mobile,Delhi,Clothing,Night,Net Banking,2023-08-18,Friday,15499.78,820.94,No
ORD00821,Tom Bullock,Female,36,Tablet,Mumbai,Electronics,Evening,UPI,2024-01-09,Tuesday,14446.4,3420.24,Yes
ORD00822,Scott Martin,Male,51,Laptop,Pune,Clothing,Afternoon,Net Banking,2024-06-03,Monday,8561.48,2005.01,No
ORD00823,Jason Smith,Female,19,Laptop,Mumbai,Electronics,Morning,Credit Card,2024-05-30,Thursday,7096.92,1637.56,Yes
ORD00824,Alexandra Roberts,Female,21,Laptop,Pune,Electronics,Afternoon,Cash on Delivery,2025-05-06,Tuesday,1627.29,543.88,No
ORD00825,Susan Kelly,Female,43,Tablet,Kolkata,Books,Evening,UPI,2024-10-09,Wednesday,18230.0,976.33,No
ORD00826,Daniel Mathews,Male,43,Laptop,Kolkata,Clothing,Night,UPI,2024-06-25,Tuesday,17809.66,7154.2,No
ORD00827,Michael Richards,Male,37,Mobile,Delhi,Books,Evening,Net Banking,2024-06-14,Friday,14639.42,5607.24,Yes
ORD00828,Matthew White,Female,31,Mobile,Chennai,Books,Evening,Cash on Delivery,2024-05-31,Friday,7143.82,2400.74,Yes
ORD00829,Paula Wallace,Male,52,Tablet,Bangalore,Clothing,Evening,Net Banking,2025-05-15,Thursday,19745.62,1968.62,Yes
ORD00830,Morgan Adams,Female,34,Tablet,Chennai,Footwear,Morning,Credit Card,2025-06-29,Sunday,15252.92,7223.85,No
ORD00831,Beth Booth,Female,54,Tablet,Delhi,Home Decor,Evening,Debit Card,2025-01-12,Sunday,16205.06,8022.32,Yes
ORD00832,Jean Wolfe,Female,37,Laptop,Kolkata,Accessories,Afternoon,Net Banking,2024-03-01,Friday,10633.5,1716.62,No
ORD00833,Jerry Marshall,Male,41,Laptop,Delhi,Clothing,Night,Net Banking,2023-10-21,Saturday,2097.97,163.61,Yes
ORD00834,Margaret Medina,Female,31,Laptop,Delhi,Footwear,Night,Cash on Delivery,2024-05-08,Wednesday,11399.88,4565.32,No
ORD00835,David Collins,Female,58,Laptop,Hyderabad,Accessories,Night,Net Banking,2024-06-18,Tuesday,16564.33,1904.17,Yes
ORD00836,Sandra Waller,Female,47,Mobile,Kolkata,Books,Morning,Debit Card,2023-07-30,Sunday,9380.93,606.7,Yes
ORD00837,Melanie Gay,Female,25,Tablet,Pune,Home Decor,Morning,Credit Card,2023-08-16,Wednesday,7706.93,1389.68,Yes
ORD00838,Laura Pace,Male,41,Laptop,Bangalore,Footwear,Evening,Net Banking,2024-08-17,Saturday,1045.57,119.5,No
ORD00839,Emily Garcia,Male,37,Laptop,Mumbai,Clothing,Night,Credit Card,2024-04-15,Monday,2885.39,596.96,Yes
ORD00840,Melanie Collins,Female,48,Tablet,Bangalore,Books,Night,UPI,2025-07-02,Wednesday,15736.31,4152.06,Yes
ORD00841,Christian Bates,Male,50,Tablet,Hyderabad,Home Decor,Night,Debit Card,2024-03-25,Monday,17393.74,3415.21,No
ORD00842,Joseph Cochran PhD,Female,32,Laptop,Bangalore,Books,Morning,Net Banking,2023-10-28,Saturday,14850.3,5058.94,Yes
ORD00843,Michael Morrison,Male,54,Tablet,Pune,Accessories,Evening,Cash on Delivery,2024-05-19,Sunday,13080.61,4444.29,Yes
ORD00844,Patricia Carroll,Male,57,Tablet,Chennai,Electronics,Afternoon,Net Banking,2023-09-08,Friday,10301.46,601.59,Yes
ORD00845,Monica Vaughn,Male,35,Mobile,Mumbai,Accessories,Night,Credit Card,2025-05-27,Tuesday,16234.96,5245.27,No
ORD00846,Debra Turner,Male,49,Mobile,Bangalore,Home Decor,Afternoon,Net Banking,2024-03-02,Saturday,969.11,278.67,No
ORD00847,Michael Smith,Female,23,Mobile,Delhi,Books,Afternoon,UPI,2023-12-10,Sunday,3308.67,545.93,Yes
ORD00848,Jay Jenkins,Male,37,Laptop,Kolkata,Clothing,Morning,Cash on Delivery,2025-04-03,Thursday,19241.91,2533.31,Yes
ORD00849,Spencer Valdez,Female,42,Mobile,Bangalore,Clothing,Night,UPI,2024-01-30,Tuesday,5529.72,2619.48,Yes
ORD00850,Virginia Edwards,Male,30,Mobile,Pune,Books,Afternoon,Net Banking,2024-06-11,Tuesday,10418.11,2885.71,Yes
ORD00851,Patrick Roth,Female,21,Laptop,Hyderabad,Books,Night,Credit Card,2025-01-29,Wednesday,9941.34,2320.03,Yes
ORD00852,Tammy Gutierrez,Male,35,Tablet,Chennai,Accessories,Morning,Debit Card,2024-04-19,Friday,15378.08,5277.72,Yes
ORD00853,Adam Walker,Female,54,Laptop,Hyderabad,Electronics,Afternoon,Debit Card,2024-11-22,Friday,7779.45,3838.29,Yes
ORD00854,Kristy Evans,Female,53,Laptop,Delhi,Electronics,Night,Cash on Delivery,2025-07-11,Friday,6140.36,2993.04,Yes
ORD00855,Justin Barr,Male,48,Laptop,Chennai,Footwear,Night,UPI,2025-02-17,Monday,16927.55,2467.01,No
ORD00856,Teresa Martin,Male,28,Tablet,Chennai,Books,Morning,UPI,2024-01-08,Monday,2249.44,819.46,Yes
ORD00857,Kevin Buck,Female,45,Mobile,Chennai,Books,Evening,UPI,2024-01-26,Friday,12885.81,6324.85,No
ORD00858,Ernest Bailey,Female,33,Tablet,Bangalore,Footwear,Afternoon,Net Banking,2024-12-03,Tuesday,19200.36,3797.94,Yes
ORD00859,Amanda Johnson,Male,56,Laptop,Delhi,Electronics,Afternoon,Net Banking,2025-04-06,Sunday,11337.92,4120.43,No
ORD00860,Lydia Stark,Female,52,Mobile,Pune,Accessories,Morning,Cash on Delivery,2023-10-20,Friday,1103.48,468.36,No
ORD00861,Kristina Cunningham,Male,40,Laptop,Pune,Books,Evening,Net Banking,2024-06-08,Saturday,3955.14,1564.59,Yes
ORD00862,Drew Sloan,Male,47,Laptop,Mumbai,Home Decor,Morning,Debit Card,2023-10-17,Tuesday,14991.32,5865.95,No
ORD00863,Melissa Brown,Male,23,Tablet,Kolkata,Footwear,Afternoon,Debit Card,2025-06-10,Tuesday,19612.32,9517.53,Yes
ORD00864,Jenna Perkins,Female,49,Tablet,Kolkata,Books,Afternoon,Credit Card,2024-02-05,Monday,4323.69,1813.81,No
ORD00865,Kathy Tanner,Male,35,Tablet,Chennai,Home Decor,Afternoon,Cash on Delivery,2024-04-10,Wednesday,4278.52,1636.39,Yes
ORD00866,Michael Green,Male,55,Mobile,Kolkata,Electronics,Afternoon,UPI,2024-03-12,Tuesday,18704.49,8135.81,No
ORD00867,Christina Roberts,Male,19,Tablet,Kolkata,Books,Evening,Cash on Delivery,2024-05-10,Friday,17720.49,901.61,No
ORD00868,Emily Jackson,Male,38,Laptop,Pune,Home Decor,Evening,Credit Card,2024-11-17,Sunday,13763.38,3577.98,No
ORD00869,Matthew Sanchez,Male,32,Mobile,Bangalore,Home Decor,Night,UPI,2023-11-23,Thursday,600.61,82.63,Yes
ORD00870,Patrick Berry,Male,32,Tablet,Hyderabad,Electronics,Afternoon,Debit Card,2024-01-23,Tuesday,3707.39,703.89,Yes
ORD00871,Jason Harrell,Male,48,Laptop,Pune,Electronics,Evening,UPI,2025-01-29,Wednesday,5319.49,1399.61,No
ORD00872,Rachel Hoffman,Male,39,Tablet,Pune,Clothing,Morning,Cash on Delivery,2024-09-18,Wednesday,12581.55,4955.17,No
ORD00873,John Mcguire,Male,23,Mobile,Delhi,Home Decor,Evening,Credit Card,2024-04-16,Tuesday,15761.6,1227.84,No
ORD00874,Jeffrey Walters,Male,37,Tablet,Kolkata,Home Decor,Morning,Credit Card,2023-09-05,Tuesday,13712.51,4136.6,No
ORD00875,Ronald Mcknight,Female,43,Mobile,Chennai,Home Decor,Afternoon,Cash on Delivery,2024-07-20,Saturday,15855.76,5245.14,No
ORD00876,Tabitha Price,Female,47,Laptop,Chennai,Books,Morning,UPI,2024-08-07,Wednesday,13192.97,4671.62,Yes
ORD00877,Shane Moore,Female,51,Laptop,Chennai,Clothing,Morning,Credit Card,2023-10-07,Saturday,739.63,274.39,Yes
ORD00878,Derek Bennett,Male,58,Tablet,Bangalore,Footwear,Night,Net Banking,2024-01-04,Thursday,14630.15,3658.72,Yes
ORD00879,Ronald Webb,Male,20,Mobile,Mumbai,Footwear,Night,Cash on Delivery,2023-09-10,Sunday,19214.96,7483.61,No
ORD00880,Chelsea Chan,Male,27,Laptop,Bangalore,Books,Evening,UPI,2025-05-01,Thursday,7692.18,412.58,Yes
ORD00881,Leslie Williams,Male,33,Tablet,Pune,Books,Morning,Net Banking,2023-08-18,Friday,7204.41,3526.05,Yes
ORD00882,Julie Ferguson,Male,39,Mobile,Kolkata,Home Decor,Night,Cash on Delivery,2025-01-06,Monday,14002.07,6068.55,No
ORD00883,Sandra Holmes,Female,44,Laptop,Mumbai,Electronics,Night,Credit Card,2024-01-22,Monday,10170.65,4718.97,Yes
ORD00884,Michelle Robinson,Male,47,Tablet,Mumbai,Clothing,Night,UPI,2024-01-26,Friday,16241.79,3559.56,No
ORD00885,Beverly Lowe,Male,18,Laptop,Delhi,Electronics,Evening,Credit Card,2024-10-08,Tuesday,11316.49,1291.0,No
ORD00886,Derrick Harris,Male,58,Tablet,Pune,Footwear,Morning,Credit Card,2025-01-15,Wednesday,4382.9,779.48,Yes
ORD00887,Todd Burke,Female,29,Laptop,Pune,Books,Afternoon,Debit Card,2024-01-13,Saturday,4321.76,558.52,No
ORD00888,David Dixon,Male,19,Tablet,Mumbai,Home Decor,Morning,UPI,2024-03-21,Thursday,18754.23,3512.34,Yes
ORD00889,Robert Mendoza,Female,41,Tablet,Mumbai,Books,Night,Credit Card,2025-04-25,Friday,2810.62,1256.98,Yes
ORD00890,William Davis,Male,30,Tablet,Hyderabad,Accessories,Evening,UPI,2024-01-06,Saturday,12191.21,5969.32,Yes
ORD00891,Miranda Warner,Male,57,Tablet,Mumbai,Books,Evening,Debit Card,2025-01-08,Wednesday,6889.77,509.61,No
ORD00892,Brandon Sanchez,Male,50,Tablet,Hyderabad,Clothing,Morning,Net Banking,2024-02-13,Tuesday,15924.45,5202.5,Yes
ORD00893,Sarah Davis,Female,59,Tablet,Bangalore,Home Decor,Night,Debit Card,2023-09-14,Thursday,6775.55,1478.73,No
ORD00894,Brian Barker,Female,48,Laptop,Chennai,Home Decor,Morning,Debit Card,2024-11-25,Monday,4780.76,675.76,Yes
ORD00895,Kimberly Taylor,Female,31,Laptop,Hyderabad,Home Decor,Afternoon,UPI,2024-01-23,Tuesday,5463.32,481.55,Yes
ORD00896,Tim Ruiz,Female,46,Tablet,Bangalore,Clothing,Morning,Net Banking,2025-05-05,Monday,10489.11,2112.17,No
ORD00897,Cassandra Rivas,Female,45,Laptop,Bangalore,Home Decor,Evening,UPI,2024-12-21,Saturday,7956.23,1040.71,Yes
ORD00898,Jonathan Smith,Female,59,Mobile,Bangalore,Electronics,Evening,Cash on Delivery,2024-12-31,Tuesday,10499.42,3566.07,No
ORD00899,Diane Dixon,Male,24,Mobile,Delhi,Footwear,Morning,Cash on Delivery,2024-04-07,Sunday,4405.98,610.19,No
ORD00900,Brian Davidson,Female,37,Tablet,Pune,Accessories,Evening,Debit Card,2024-05-07,Tuesday,14260.03,7117.15,No
ORD00901,James Hayden,Male,37,Laptop,Pune,Footwear,Night,Net Banking,2023-10-08,Sunday,16526.3,6461.99,Yes
ORD00902,Justin Delgado,Female,59,Tablet,Pune,Clothing,Night,Debit Card,2024-04-13,Saturday,4925.06,1906.55,No
ORD00903,Jamie Williams,Male,51,Tablet,Pune,Books,Night,Net Banking,2025-06-17,Tuesday,7142.86,633.17,Yes
ORD00904,Kathryn Mccoy,Female,44,Mobile,Hyderabad,Home Decor,Morning,UPI,2025-07-13,Sunday,3209.53,1422.42,No
ORD00905,Matthew Pham,Male,49,Tablet,Pune,Footwear,Evening,Debit Card,2024-02-22,Thursday,8673.37,3110.21,No
ORD00906,Rachel Gallegos,Female,38,Tablet,Delhi,Books,Morning,Debit Card,2024-10-26,Saturday,3496.98,1673.96,No
ORD00907,Kevin Murphy,Female,42,Mobile,Hyderabad,Electronics,Night,Debit Card,2025-05-01,Thursday,9758.16,1931.91,No
ORD00908,Dale Davis,Female,23,Mobile,Delhi,Accessories,Afternoon,Credit Card,2025-04-28,Monday,16616.26,5342.36,Yes
ORD00909,Jared Faulkner,Male,30,Mobile,Hyderabad,Footwear,Afternoon,Debit Card,2025-03-25,Tuesday,6176.56,1766.36,No
ORD00910,Amy Davidson,Male,41,Tablet,Delhi,Clothing,Evening,Net Banking,2024-01-04,Thursday,8126.55,4025.22,Yes
ORD00911,Cheryl Anderson DDS,Female,48,Tablet,Delhi,Home Decor,Afternoon,Debit Card,2025-05-02,Friday,17473.76,3309.37,No
ORD00912,Jack Miller,Male,56,Tablet,Bangalore,Books,Afternoon,Cash on Delivery,2024-05-08,Wednesday,14477.05,3713.8,Yes
