Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item,Total Amount
ORD01392,Gregory Phillips,Female,19,Laptop,Pune,Accessories,Afternoon,Net Banking,2024-07-21,Sunday,1459.68,361.05,Yes,1098.63
ORD01393,Cynthia Briggs,Male,42,Tablet,Pune,Electronics,Morning,Debit Card,2024-01-28,Sunday,10380.71,3220.48,Yes,7160.23
ORD01394,Linda Torres,Male,31,Mobile,Hyderabad,Accessories,Evening,UPI,2024-12-12,Thursday,8594.99,1243.24,Yes,7351.75
ORD01395,Jamie Larson,Female,48,Laptop,Chennai,Electronics,Night,Credit Card,2023-09-19,Tuesday,641.48,263.99,No,377.49
ORD01396,Taylor Fitzgerald,Male,40,Laptop,Bangalore,Electronics,Night,UPI,2024-05-10,Friday,4972.5,1817.68,No,3154.8199999999997
ORD01397,Mary Lindsey,Female,19,Laptop,Kolkata,Accessories,Evening,Credit Card,2024-10-06,Sunday,3244.35,525.74,Yes,2718.6099999999997
ORD01398,Kathleen Buchanan,Male,51,Mobile,Mumbai,Accessories,Night,Credit Card,2023-11-21,Tuesday,1693.04,695.96,No,997.0799999999999
ORD01399,Christine Boone,Female,57,Laptop,Pune,Clothing,Night,Debit Card,2024-10-29,Tuesday,3905.43,1106.68,Yes,2798.75
ORD01400,Ashley Freeman,Male,41,Mobile,Pune,Clothing,Morning,Net Banking,2024-04-19,Friday,4479.5,1037.65,No,3441.85
ORD01401,Bryan Leon,Female,57,Laptop,Delhi,Electronics,Evening,Credit Card,2025-07-11,Friday,17832.0,1166.22,Yes,16665.78
ORD01402,Courtney Burnett,Female,20,Tablet,Hyderabad,Books,Afternoon,Debit Card,2024-02-15,Thursday,2452.25,507.37,Yes,1944.88
ORD01403,Martin Shepherd,Male,44,Mobile,Delhi,Home Decor,Night,Net Banking,2024-04-05,Friday,17194.74,5012.74,Yes,12182.000000000002
ORD01404,Sarah Mckinney,Male,37,Laptop,Hyderabad,Footwear,Afternoon,UPI,2023-11-27,Monday,13299.3,2852.86,Yes,10446.439999999999
ORD01405,Brian Green,Female,49,Tablet,Pune,Books,Afternoon,Debit Card,2024-02-27,Tuesday,4776.57,517.84,Yes,4258.73
ORD01406,Brandy Mcdowell,Male,60,Mobile,Kolkata,Electronics,Night,UPI,2023-11-25,Saturday,17794.9,1732.38,Yes,16062.52
ORD01407,Michele Flores,Female,29,Tablet,Kolkata,Footwear,Evening,Net Banking,2023-10-12,Thursday,13532.95,3842.85,No,9690.1
ORD01408,John Graves,Male,38,Laptop,Bangalore,Accessories,Afternoon,Cash on Delivery,2024-06-08,Saturday,14860.0,6431.95,No,8428.05
ORD01409,Terrance Kennedy MD,Male,30,Mobile,Delhi,Clothing,Morning,Debit Card,2023-11-01,Wednesday,3656.76,713.58,No,2943.1800000000003
ORD01410,Patrick Swanson,Female,40,Mobile,Kolkata,Books,Night,Net Banking,2025-04-05,Saturday,19857.63,5042.59,No,14815.04
ORD01411,Mason Garner,Female,25,Tablet,Bangalore,Accessories,Evening,UPI,2024-08-07,Wednesday,19935.37,2668.22,No,17267.149999999998
ORD01412,John Hamilton,Female,53,Laptop,Kolkata,Electronics,Evening,Cash on Delivery,2024-11-14,Thursday,5625.84,2260.91,No,3364.9300000000003
ORD01413,Karen Peterson,Male,52,Mobile,Delhi,Clothing,Night,Credit Card,2025-07-11,Friday,2845.42,1054.83,Yes,1790.5900000000001
ORD01414,William Mitchell,Female,37,Laptop,Hyderabad,Books,Morning,Cash on Delivery,2024-08-13,Tuesday,4060.94,1701.58,Yes,2359.36
ORD01415,Joshua Lindsey,Male,32,Mobile,Mumbai,Accessories,Evening,Cash on Delivery,2024-09-19,Thursday,12218.26,1445.38,Yes,10772.880000000001
ORD01416,Tabitha Wiley,Female,52,Mobile,Kolkata,Books,Afternoon,UPI,2023-07-22,Saturday,3595.62,1280.68,Yes,2314.9399999999996
ORD01417,Brandy Kelley,Male,52,Tablet,Hyderabad,Clothing,Evening,Credit Card,2023-08-08,Tuesday,19201.61,9159.26,No,10042.35
ORD01418,Christine Morgan,Female,51,Laptop,Hyderabad,Home Decor,Evening,Debit Card,2023-10-14,Saturday,14570.18,2695.44,Yes,11874.74
ORD01419,Amy Chen,Female,53,Tablet,Bangalore,Clothing,Morning,Credit Card,2025-07-12,Saturday,15225.81,1722.59,No,13503.22
ORD01420,Eric Johnson,Male,33,Laptop,Pune,Clothing,Night,Net Banking,2024-06-20,Thursday,12032.62,1947.58,No,10085.04
ORD01421,Lisa Cohen,Male,32,Laptop,Mumbai,Home Decor,Morning,Cash on Delivery,2025-07-10,Thursday,18914.65,2238.19,No,16676.460000000003
ORD01422,Tonya Hill,Male,35,Laptop,Delhi,Accessories,Morning,Cash on Delivery,2024-07-02,Tuesday,6567.63,631.65,No,5935.9800000000005
ORD01423,Sarah Leon,Male,60,Laptop,Bangalore,Electronics,Night,Debit Card,2024-09-15,Sunday,1872.85,918.72,No,954.1299999999999
ORD01424,Lisa Kemp,Female,20,Laptop,Pune,Footwear,Morning,Net Banking,2023-07-24,Monday,8805.26,1107.75,No,7697.51
ORD01425,Sandra Walker,Female,32,Tablet,Delhi,Electronics,Evening,Debit Card,2024-07-21,Sunday,17452.55,6094.6,No,11357.949999999999
ORD01426,Penny Allen,Female,21,Tablet,Delhi,Footwear,Evening,UPI,2025-05-11,Sunday,12985.18,2570.72,No,10414.460000000001
ORD01427,Dennis Gillespie,Female,23,Mobile,Delhi,Accessories,Night,Debit Card,2024-11-22,Friday,11922.79,1783.94,No,10138.85
ORD01428,Matthew Johnson,Female,24,Tablet,Hyderabad,Books,Night,Cash on Delivery,2023-08-31,Thursday,10619.85,4952.67,No,5667.18
ORD01429,Rickey Yang,Male,56,Mobile,Chennai,Accessories,Morning,Cash on Delivery,2024-01-07,Sunday,2350.81,1140.21,Yes,1210.6
ORD01430,Patrick Miller,Female,55,Tablet,Kolkata,Books,Night,Net Banking,2025-04-09,Wednesday,14506.64,985.57,No,13521.07
ORD01431,Francisco Jackson,Female,54,Tablet,Delhi,Home Decor,Night,Credit Card,2024-01-03,Wednesday,4712.77,618.94,No,4093.8300000000004
ORD01432,Teresa Porter,Male,36,Laptop,Pune,Electronics,Night,UPI,2023-09-18,Monday,7492.48,2677.48,No,4815.0
ORD01433,Allison Vega,Male,35,Laptop,Pune,Electronics,Evening,Net Banking,2024-02-28,Wednesday,14132.54,4743.77,Yes,9388.77
ORD01434,Joy Tucker,Male,53,Tablet,Kolkata,Footwear,Night,UPI,2024-06-12,Wednesday,15728.88,2004.27,No,13724.609999999999
ORD01435,Nicole Gomez,Male,39,Laptop,Chennai,Books,Afternoon,UPI,2023-10-11,Wednesday,16659.32,1592.37,Yes,15066.95
ORD01436,Larry Phillips,Female,38,Tablet,Hyderabad,Accessories,Afternoon,Net Banking,2024-11-24,Sunday,4441.91,1933.07,No,2508.84
ORD01437,Debra Horne,Female,39,Laptop,Bangalore,Clothing,Afternoon,UPI,2023-10-25,Wednesday,810.58,109.76,No,700.82
ORD01438,Scott Harrison,Female,53,Tablet,Mumbai,Home Decor,Morning,Debit Card,2024-09-10,Tuesday,2320.59,859.2,No,1461.39
ORD01439,Joe Baxter,Female,27,Tablet,Bangalore,Books,Evening,Net Banking,2024-11-21,Thursday,3094.13,691.1,No,2403.03
ORD01440,Trevor Johnston,Male,38,Mobile,Hyderabad,Electronics,Afternoon,Cash on Delivery,2025-02-04,Tuesday,3522.73,1749.76,Yes,1772.97
ORD01441,Michael Watson,Female,32,Tablet,Mumbai,Clothing,Afternoon,Net Banking,2025-07-11,Friday,13133.95,1933.13,Yes,11200.82
ORD01442,Amy Smith,Female,33,Mobile,Pune,Books,Night,Net Banking,2024-07-31,Wednesday,8583.25,2558.25,Yes,6025.0
ORD01443,Ms. Elizabeth Johnson MD,Female,29,Tablet,Chennai,Home Decor,Night,UPI,2024-01-09,Tuesday,14281.55,7024.56,No,7256.989999999999
ORD01444,Mary Martinez,Female,41,Laptop,Mumbai,Footwear,Evening,Credit Card,2023-09-21,Thursday,19182.78,2120.11,Yes,17062.67
ORD01445,Natasha Foster,Male,24,Tablet,Kolkata,Home Decor,Evening,Credit Card,2024-07-17,Wednesday,16241.44,5227.16,No,11014.28
ORD01446,Candace Combs,Male,47,Laptop,Chennai,Electronics,Night,Cash on Delivery,2024-01-08,Monday,9038.48,2855.96,Yes,6182.5199999999995
ORD01447,Jill Bolton,Male,19,Tablet,Hyderabad,Books,Morning,UPI,2025-06-28,Saturday,9794.22,3602.7,Yes,6191.5199999999995
ORD01448,Christopher Alvarez,Female,22,Tablet,Bangalore,Books,Evening,Credit Card,2025-04-17,Thursday,14415.44,3904.63,Yes,10510.810000000001
ORD01449,Denise Faulkner,Female,31,Tablet,Hyderabad,Footwear,Evening,UPI,2024-02-14,Wednesday,5035.0,2060.76,No,2974.24
ORD01450,Jared Ellis,Male,52,Tablet,Chennai,Footwear,Morning,Cash on Delivery,2025-04-06,Sunday,1532.93,597.09,Yes,935.84
ORD01451,William Clark,Male,57,Mobile,Chennai,Home Decor,Afternoon,Debit Card,2025-05-26,Monday,5351.59,1716.18,Yes,3635.41
ORD01452,Paige Miller,Male,19,Tablet,Hyderabad,Accessories,Morning,UPI,2025-03-12,Wednesday,2237.56,1064.56,No,1173.0
ORD01453,Clifford King,Female,42,Tablet,Hyderabad,Clothing,Evening,Debit Card,2024-05-29,Wednesday,2369.33,497.13,No,1872.1999999999998
ORD01454,Kimberly Deleon,Female,49,Mobile,Mumbai,Footwear,Night,Debit Card,2025-03-01,Saturday,4919.48,2427.94,Yes,2491.5399999999995
ORD01455,Tyler Mccullough,Female,46,Mobile,Chennai,Footwear,Morning,Cash on Delivery,2024-05-10,Friday,1687.57,507.47,No,1180.1
ORD01456,Samantha Garcia,Male,28,Mobile,Chennai,Electronics,Morning,UPI,2024-09-16,Monday,8002.69,499.72,No,7502.969999999999
ORD01457,Christopher Ortega,Male,29,Mobile,Kolkata,Books,Night,Debit Card,2024-07-28,Sunday,10936.67,5349.11,Yes,5587.56
ORD01458,Matthew Harris,Male,56,Laptop,Chennai,Clothing,Night,Debit Card,2025-07-14,Monday,10392.91,4328.26,No,6064.65
ORD01459,Ryan Cohen,Male,57,Mobile,Chennai,Electronics,Evening,UPI,2023-11-04,Saturday,2601.61,929.72,Yes,1671.89
ORD01460,Eric Thompson,Male,49,Mobile,Chennai,Clothing,Evening,Net Banking,2024-03-29,Friday,18607.83,5518.92,No,13088.910000000002
ORD01461,Amy Logan,Female,25,Tablet,Chennai,Electronics,Evening,Debit Card,2024-11-07,Thursday,7631.02,1203.82,No,6427.200000000001
ORD01462,Gilbert Cook,Male,43,Mobile,Bangalore,Electronics,Night,Cash on Delivery,2025-02-18,Tuesday,2426.22,688.88,No,1737.3399999999997
ORD01463,Rita Fischer,Female,52,Tablet,Mumbai,Footwear,Evening,Debit Card,2024-02-21,Wednesday,9234.14,1284.64,No,7949.499999999999
ORD01464,Miranda Murray,Female,45,Laptop,Delhi,Home Decor,Morning,Net Banking,2024-11-25,Monday,2534.21,766.76,No,1767.45
ORD01465,Anna Lewis,Female,49,Laptop,Pune,Accessories,Morning,Cash on Delivery,2023-12-03,Sunday,16709.52,2249.69,Yes,14459.83
ORD01466,Randy Bass,Female,55,Tablet,Chennai,Books,Afternoon,UPI,2025-03-16,Sunday,14915.51,4331.93,Yes,10583.58
ORD01467,Jennifer Rivera,Female,42,Mobile,Bangalore,Books,Morning,Net Banking,2023-10-15,Sunday,14901.53,4258.75,Yes,10642.78
ORD01468,Jacob Dennis,Female,20,Mobile,Delhi,Home Decor,Afternoon,Debit Card,2024-07-18,Thursday,14392.01,1192.14,Yes,13199.87
ORD01469,Darrell Kennedy,Female,31,Tablet,Kolkata,Books,Morning,Credit Card,2024-09-02,Monday,18480.68,2637.44,Yes,15843.24
ORD01470,Michael Robinson,Female,18,Mobile,Kolkata,Footwear,Afternoon,Net Banking,2024-04-28,Sunday,16618.16,3611.17,No,13006.99
ORD01471,Chad Hernandez,Male,27,Mobile,Chennai,Clothing,Evening,Net Banking,2024-10-21,Monday,13767.72,5088.24,No,8679.48
ORD01472,Christina Rodriguez,Male,59,Tablet,Bangalore,Home Decor,Morning,Net Banking,2025-04-17,Thursday,16559.32,3638.24,Yes,12921.08
ORD01473,Samantha Mitchell,Female,34,Tablet,Delhi,Accessories,Night,Credit Card,2025-05-17,Saturday,14072.03,3547.67,Yes,10524.36
ORD01474,Christopher Brennan,Male,58,Mobile,Delhi,Clothing,Night,Credit Card,2023-10-26,Thursday,4075.49,804.18,No,3271.31
ORD01475,Kenneth Herring,Female,36,Tablet,Bangalore,Footwear,Evening,Credit Card,2023-08-31,Thursday,15339.29,3492.88,Yes,11846.41
ORD01476,Ebony Parker,Male,53,Laptop,Mumbai,Clothing,Morning,Net Banking,2025-02-25,Tuesday,9836.99,985.01,Yes,8851.98
ORD01477,Preston Sanders,Female,29,Mobile,Pune,Accessories,Morning,Debit Card,2024-12-11,Wednesday,9001.0,1952.37,Yes,7048.63
ORD01478,Joyce Townsend,Female,56,Mobile,Kolkata,Books,Afternoon,Debit Card,2024-11-18,Monday,14635.75,1019.98,Yes,13615.77
ORD01479,Dr. Bradley Santiago,Male,39,Laptop,Mumbai,Footwear,Night,Debit Card,2023-12-16,Saturday,18080.47,1363.13,No,16717.34
ORD01480,Amy Morgan,Male,36,Tablet,Delhi,Clothing,Afternoon,Debit Card,2023-09-14,Thursday,7049.83,2640.38,Yes,4409.45
ORD01481,Sandra Robinson,Female,22,Mobile,Chennai,Books,Evening,Cash on Delivery,2024-06-08,Saturday,3641.41,1078.61,No,2562.8
ORD01482,Patricia Jenkins,Male,25,Tablet,Delhi,Home Decor,Morning,Cash on Delivery,2024-08-03,Saturday,14549.41,5468.19,No,9081.220000000001
ORD01483,Linda Paul,Female,20,Mobile,Delhi,Accessories,Afternoon,Credit Card,2023-10-13,Friday,7933.66,2405.65,No,5528.01
ORD01484,Melanie Perkins,Male,32,Tablet,Delhi,Books,Morning,Credit Card,2025-01-17,Friday,13152.82,6048.52,No,7104.299999999999
ORD01485,Casey Hernandez,Female,57,Laptop,Hyderabad,Accessories,Afternoon,Net Banking,2024-04-28,Sunday,12445.87,2555.33,No,9890.54
ORD01486,Michael Ortega,Female,27,Laptop,Chennai,Footwear,Afternoon,Debit Card,2024-12-13,Friday,6093.84,2309.2,No,3784.6400000000003
ORD01487,Amy Morris,Female,28,Laptop,Kolkata,Electronics,Night,UPI,2024-12-19,Thursday,3307.68,849.97,Yes,2457.71
ORD01488,Ann Snow,Female,26,Tablet,Bangalore,Clothing,Night,Net Banking,2024-12-03,Tuesday,17730.62,4561.41,No,13169.21
ORD01489,Ricardo Zhang,Female,42,Laptop,Bangalore,Footwear,Evening,Net Banking,2023-08-19,Saturday,3095.74,893.03,Yes,2202.71
ORD01490,Nicholas Lee,Male,30,Tablet,Mumbai,Accessories,Evening,Net Banking,2024-05-19,Sunday,11190.01,4406.51,No,6783.5
ORD01491,Tommy Livingston,Female,59,Laptop,Mumbai,Home Decor,Afternoon,Net Banking,2023-10-31,Tuesday,2618.68,899.53,No,1719.1499999999999
ORD01492,Michael White,Female,21,Mobile,Mumbai,Footwear,Afternoon,Net Banking,2024-08-05,Monday,18773.88,4586.51,No,14187.37
ORD01493,Susan Sharp,Male,31,Laptop,Chennai,Accessories,Afternoon,UPI,2025-03-30,Sunday,19680.83,7011.96,Yes,12668.870000000003
ORD01494,Melinda Bowen PhD,Female,54,Mobile,Mumbai,Home Decor,Evening,Net Banking,2024-10-16,Wednesday,5291.12,2022.85,No,3268.27
ORD01495,Heidi Webb,Female,57,Tablet,Chennai,Accessories,Morning,Credit Card,2025-06-08,Sunday,15845.76,1403.74,Yes,14442.02
ORD01496,Sheila Herrera,Male,39,Mobile,Bangalore,Footwear,Afternoon,Debit Card,2023-11-04,Saturday,19180.15,3613.59,Yes,15566.560000000001
ORD01497,Paige Wilson,Female,57,Laptop,Chennai,Home Decor,Night,UPI,2024-09-29,Sunday,14220.26,2565.1,Yes,11655.16
ORD01498,Ruth Dean,Male,27,Mobile,Hyderabad,Electronics,Night,Debit Card,2024-03-13,Wednesday,11452.45,3812.6,No,7639.85
ORD01499,Julia Ramirez,Male,25,Tablet,Mumbai,Home Decor,Morning,Credit Card,2025-03-05,Wednesday,3144.18,696.21,No,2447.97
ORD01500,Jamie Carter,Female,28,Mobile,Chennai,Accessories,Evening,Net Banking,2023-08-02,Wednesday,11905.38,1569.43,Yes,10335.949999999999
ORD01501,Logan Rodriguez,Female,60,Tablet,Bangalore,Footwear,Morning,UPI,2024-02-24,Saturday,1843.35,204.1,No,1639.25
ORD01502,Sheila Jones,Female,27,Mobile,Pune,Accessories,Afternoon,UPI,2024-06-17,Monday,6200.81,2522.19,Yes,3678.6200000000003
ORD01503,Susan Kline,Female,56,Laptop,Delhi,Books,Night,Debit Card,2023-09-15,Friday,7621.71,1247.84,No,6373.87
ORD01504,Elizabeth Webb,Male,49,Laptop,Mumbai,Electronics,Afternoon,UPI,2025-04-05,Saturday,5630.71,2805.61,No,2825.1
ORD01505,Pamela Blair,Male,35,Tablet,Pune,Accessories,Night,Credit Card,2024-02-04,Sunday,6991.92,448.31,Yes,6543.61
ORD01506,Debra Russell,Male,37,Laptop,Mumbai,Home Decor,Night,Net Banking,2025-07-10,Thursday,1201.67,423.42,No,778.25
ORD01507,Jenny Williams,Female,41,Tablet,Pune,Home Decor,Night,UPI,2024-02-12,Monday,3080.63,634.02,No,2446.61
ORD01508,Anthony Barnett,Male,49,Laptop,Bangalore,Electronics,Night,Credit Card,2024-04-04,Thursday,16206.77,7471.38,Yes,8735.39
ORD01509,Kimberly Logan MD,Male,26,Mobile,Mumbai,Electronics,Afternoon,UPI,2024-12-02,Monday,1766.7,543.01,Yes,1223.69
ORD01510,Karen Terry,Male,22,Mobile,Kolkata,Electronics,Evening,Cash on Delivery,2025-06-05,Thursday,1872.46,584.66,No,1287.8000000000002
ORD01511,James Ball,Female,60,Mobile,Chennai,Electronics,Morning,Debit Card,2025-05-05,Monday,4390.67,1693.61,Yes,2697.0600000000004
ORD01512,Carolyn Burton,Male,23,Tablet,Delhi,Electronics,Night,Debit Card,2025-06-09,Monday,4599.27,1713.87,No,2885.4000000000005
ORD01513,Eric Hancock,Female,58,Tablet,Mumbai,Home Decor,Afternoon,Net Banking,2025-03-19,Wednesday,12306.43,1645.73,No,10660.7
ORD01514,Todd Moon,Male,46,Mobile,Chennai,Electronics,Morning,Debit Card,2024-12-15,Sunday,19496.71,3284.57,Yes,16212.14
ORD01515,Nicole Parker,Male,22,Mobile,Mumbai,Footwear,Afternoon,Debit Card,2025-02-26,Wednesday,8196.03,3493.3,No,4702.7300000000005
ORD01516,Richard Hill,Female,50,Tablet,Bangalore,Clothing,Night,UPI,2023-12-25,Monday,16577.14,6315.05,Yes,10262.09
ORD01517,Madison Baker,Female,36,Mobile,Delhi,Electronics,Morning,Net Banking,2024-12-08,Sunday,7212.35,2739.33,No,4473.02
ORD01518,Alyssa Bullock,Male,46,Mobile,Kolkata,Accessories,Morning,UPI,2025-02-28,Friday,11968.7,5533.73,No,6434.970000000001
ORD01519,Edward Hall,Male,54,Laptop,Kolkata,Footwear,Night,UPI,2025-07-09,Wednesday,14972.76,3985.78,No,10986.98
ORD01520,Craig Barr,Female,49,Laptop,Chennai,Accessories,Afternoon,Debit Card,2025-03-11,Tuesday,11950.97,827.18,No,11123.789999999999
ORD01521,Thomas Carlson,Female,47,Laptop,Bangalore,Home Decor,Night,Net Banking,2025-07-03,Thursday,9317.44,1061.6,No,8255.84
ORD01522,Christina Sanders,Female,19,Mobile,Pune,Footwear,Night,Debit Card,2024-12-19,Thursday,8288.66,466.47,Yes,7822.19
ORD01523,Vickie Crawford,Male,55,Mobile,Mumbai,Electronics,Morning,Net Banking,2024-06-05,Wednesday,9709.62,1669.09,Yes,8040.530000000001
ORD01524,Michael Willis,Male,49,Laptop,Mumbai,Footwear,Evening,Debit Card,2024-04-28,Sunday,4203.95,1358.18,No,2845.7699999999995
ORD01525,Derrick Brown,Female,45,Mobile,Hyderabad,Accessories,Morning,UPI,2025-01-18,Saturday,19248.07,1541.92,No,17706.15
ORD01526,Mrs. Elizabeth Cobb DDS,Female,56,Laptop,Mumbai,Clothing,Night,Debit Card,2025-06-10,Tuesday,8618.74,481.23,No,8137.51
ORD01527,Charles Nelson,Male,39,Tablet,Bangalore,Accessories,Night,Cash on Delivery,2025-04-16,Wednesday,2876.02,311.31,No,2564.71
ORD01528,John Moreno,Female,41,Tablet,Pune,Clothing,Evening,Cash on Delivery,2024-03-18,Monday,19423.4,1522.92,No,17900.480000000003
ORD01529,James Phillips,Female,44,Mobile,Mumbai,Footwear,Afternoon,UPI,2024-04-07,Sunday,12860.49,5862.17,No,6998.32
ORD01530,Lori Vargas,Female,53,Laptop,Chennai,Footwear,Afternoon,Debit Card,2024-07-29,Monday,19326.74,7763.9,Yes,11562.840000000002
ORD01531,Christopher Mendoza,Male,33,Laptop,Chennai,Home Decor,Morning,UPI,2025-05-03,Saturday,10463.73,973.25,Yes,9490.48
ORD01532,William Evans,Female,23,Tablet,Hyderabad,Home Decor,Evening,Credit Card,2024-01-06,Saturday,9264.96,3704.55,No,5560.409999999999
ORD01533,Sabrina Castro,Male,41,Mobile,Hyderabad,Clothing,Afternoon,Credit Card,2024-09-19,Thursday,6880.68,2897.98,No,3982.7000000000003
ORD01534,Raymond Delacruz,Male,35,Laptop,Hyderabad,Footwear,Afternoon,Debit Card,2023-11-04,Saturday,19175.65,6115.39,Yes,13060.260000000002
ORD01535,Mario Bass,Female,21,Tablet,Mumbai,Books,Evening,Debit Card,2025-02-25,Tuesday,15918.83,3826.03,Yes,12092.8
ORD01536,Ashley Hunter,Female,34,Mobile,Mumbai,Footwear,Morning,Credit Card,2025-07-07,Monday,13206.88,5191.2,Yes,8015.679999999999
ORD01537,Samantha Vance,Female,47,Mobile,Hyderabad,Accessories,Night,Cash on Delivery,2024-02-02,Friday,3561.08,889.78,No,2671.3
ORD01538,Shelly Lawson,Male,35,Laptop,Bangalore,Clothing,Night,UPI,2025-04-19,Saturday,3676.57,396.49,Yes,3280.08
ORD01539,Christopher Jones,Male,21,Laptop,Chennai,Home Decor,Evening,Debit Card,2024-10-11,Friday,6647.74,2487.75,Yes,4159.99
ORD01540,Emily Gardner,Female,59,Laptop,Hyderabad,Clothing,Evening,Cash on Delivery,2024-12-28,Saturday,16803.43,1101.3,No,15702.130000000001
ORD01541,Scott Edwards,Female,54,Tablet,Delhi,Books,Morning,Debit Card,2024-09-28,Saturday,10185.19,4757.78,Yes,5427.410000000001
ORD01542,Cynthia Chavez,Male,24,Tablet,Mumbai,Accessories,Afternoon,Credit Card,2024-12-21,Saturday,15215.86,7418.4,No,7797.460000000001
ORD01543,Colleen Moreno,Male,44,Laptop,Pune,Electronics,Night,Net Banking,2024-12-22,Sunday,11129.67,3184.26,No,7945.41
ORD01544,Victor Roy,Male,53,Mobile,Pune,Clothing,Night,Debit Card,2024-08-15,Thursday,2747.36,1264.17,No,1483.19
ORD01545,Doris Burke,Male,33,Mobile,Kolkata,Accessories,Morning,Credit Card,2025-02-07,Friday,13036.6,4742.45,No,8294.150000000001
ORD01546,Sara Dixon,Male,20,Mobile,Pune,Clothing,Afternoon,Debit Card,2023-08-29,Tuesday,10261.39,2004.33,No,8257.06
ORD01547,Christopher Wolfe,Male,50,Laptop,Hyderabad,Electronics,Night,Cash on Delivery,2025-04-06,Sunday,1825.25,255.64,Yes,1569.6100000000001
ORD01548,Pamela Carpenter,Male,32,Tablet,Hyderabad,Electronics,Evening,Credit Card,2025-01-24,Friday,11840.87,2553.52,Yes,9287.35
ORD01549,Louis Wilson,Female,31,Mobile,Chennai,Electronics,Evening,UPI,2024-01-23,Tuesday,11347.12,3176.01,Yes,8171.110000000001
ORD01550,Rachel Johnson,Male,56,Laptop,Bangalore,Clothing,Evening,UPI,2025-05-09,Friday,8156.33,2795.24,No,5361.09
ORD01551,Jason Olson,Male,46,Tablet,Kolkata,Accessories,Night,Debit Card,2025-05-29,Thursday,4104.22,282.15,Yes,3822.07
ORD01552,Jason Matthews,Male,30,Tablet,Kolkata,Accessories,Evening,Debit Card,2023-10-21,Saturday,17789.72,7436.76,No,10352.960000000001
ORD01553,Ricardo Bonilla,Female,21,Tablet,Kolkata,Clothing,Evening,Debit Card,2023-10-17,Tuesday,10466.44,1982.93,Yes,8483.51
ORD01554,Kevin Jackson,Male,39,Mobile,Hyderabad,Accessories,Night,UPI,2024-09-12,Thursday,9428.74,2129.38,Yes,7299.36
ORD01555,Sierra Martinez,Female,48,Tablet,Chennai,Footwear,Afternoon,Credit Card,2024-12-26,Thursday,12519.22,5608.43,Yes,6910.789999999999
ORD01556,Alejandro Gonzalez,Male,18,Laptop,Delhi,Footwear,Night,Net Banking,2025-06-30,Monday,14710.59,7098.5,Yes,7612.09
ORD01557,Jeffrey Freeman,Male,41,Mobile,Kolkata,Clothing,Night,UPI,2024-03-17,Sunday,1983.94,471.92,Yes,1512.02
ORD01558,Haley Contreras,Female,20,Mobile,Bangalore,Clothing,Evening,Net Banking,2024-07-16,Tuesday,18637.45,8374.05,Yes,10263.400000000001
ORD01559,Mr. Danny Martinez,Male,58,Tablet,Kolkata,Electronics,Night,Debit Card,2023-11-26,Sunday,779.71,69.19,Yes,710.52
ORD01560,Angelica Ortiz,Female,55,Tablet,Chennai,Footwear,Evening,Credit Card,2023-10-16,Monday,14206.1,3777.06,Yes,10429.04
ORD01561,Mrs. Nancy Fields,Male,22,Laptop,Kolkata,Home Decor,Morning,Credit Card,2025-05-17,Saturday,10199.76,4321.67,No,5878.09
ORD01562,Alyssa Wood,Male,18,Tablet,Delhi,Accessories,Morning,UPI,2025-03-03,Monday,14343.08,5357.02,Yes,8986.06
